"","行政區","主治科別","count"
"714","臺南市楠西區","口腔病理科",0
"715","臺南市楠西區","口腔顏面外科",0
"716","臺南市楠西區","外科",0
"717","臺南市楠西區","復健科",0
"718","臺南市楠西區","急診學學科",0
"719","臺南市楠西區","放射線核醫科.停發.",0
"720","臺南市楠西區","放射腫瘤科",0
"721","臺南市楠西區","放射診斷科",0
"722","臺南市楠西區","整形外科",0
"723","臺南市楠西區","核子醫學科",0
"724","臺南市楠西區","泌尿科",0
"725","臺南市楠西區","痔科",0
"726","臺南市楠西區","皮膚科",0
"727","臺南市楠西區","眼科",0
"728","臺南市楠西區","神經外科",0
"729","臺南市楠西區","神經科",0
"730","臺南市楠西區","精神科",0
"731","臺南市楠西區","耳鼻喉科",0
"732","臺南市楠西區","職業醫學科",0
"733","臺南市楠西區","臨床病理科",0
"734","臺南市楠西區","解剖病理科",0
"735","臺南市楠西區","針灸科",0
"736","臺南市楠西區","骨科",0
"737","臺南市楠西區","麻醉科",0
"738","臺南市楠西區","齒顎矯正科",0
"739","臺南市歸仁區","中醫兒科",0
"740","臺南市歸仁區","中醫內科",0
"741","臺南市歸仁區","中醫外科",0
"742","臺南市歸仁區","中醫婦科",0
"743","臺南市歸仁區","中醫眼科",0
"744","臺南市歸仁區","傷科",0
"745","臺南市歸仁區","其他",0
"746","臺南市歸仁區","口腔病理科",0
"747","臺南市歸仁區","口腔顏面外科",0
"748","臺南市歸仁區","急診學學科",0
"749","臺南市歸仁區","放射線核醫科.停發.",0
"750","臺南市歸仁區","放射腫瘤科",0
"751","臺南市歸仁區","放射診斷科",0
"752","臺南市歸仁區","整形外科",0
"753","臺南市歸仁區","核子醫學科",0
"754","臺南市歸仁區","痔科",0
"755","臺南市歸仁區","神經外科",0
"756","臺南市歸仁區","神經科",0
"757","臺南市歸仁區","職業醫學科",0
"758","臺南市歸仁區","臨床病理科",0
"759","臺南市歸仁區","解剖病理科",0
"760","臺南市歸仁區","針灸科",0
"761","臺南市歸仁區","麻醉科",0
"762","臺南市歸仁區","齒顎矯正科",0
"763","臺南市永康區","中醫兒科",0
"764","臺南市永康區","中醫內科",0
"765","臺南市永康區","中醫外科",0
"766","臺南市永康區","中醫婦科",0
"767","臺南市永康區","中醫眼科",0
"768","臺南市永康區","傷科",0
"769","臺南市永康區","其他",0
"770","臺南市永康區","口腔病理科",0
"771","臺南市永康區","口腔顏面外科",0
"772","臺南市永康區","放射線核醫科.停發.",0
"773","臺南市永康區","痔科",0
"774","臺南市永康區","針灸科",0
"775","臺南市永康區","齒顎矯正科",0
"776","臺南市玉井區","中醫兒科",0
"777","臺南市玉井區","中醫內科",0
"778","臺南市玉井區","中醫外科",0
"779","臺南市玉井區","中醫婦科",0
"780","臺南市玉井區","中醫眼科",0
"781","臺南市玉井區","傷科",0
"782","臺南市玉井區","兒科",0
"783","臺南市玉井區","內科",0
"784","臺南市玉井區","其他",0
"785","臺南市玉井區","口腔病理科",0
"786","臺南市玉井區","口腔顏面外科",0
"787","臺南市玉井區","外科",0
"788","臺南市玉井區","婦產科",0
"789","臺南市玉井區","家庭醫學科",0
"790","臺南市玉井區","復健科",0
"791","臺南市玉井區","急診學學科",0
"792","臺南市玉井區","放射線核醫科.停發.",0
"793","臺南市玉井區","放射腫瘤科",0
"794","臺南市玉井區","放射診斷科",0
"795","臺南市玉井區","整形外科",0
"796","臺南市玉井區","核子醫學科",0
"797","臺南市玉井區","泌尿科",0
"798","臺南市玉井區","痔科",0
"799","臺南市玉井區","皮膚科",0
"800","臺南市玉井區","神經外科",0
"801","臺南市玉井區","神經科",0
"802","臺南市玉井區","精神科",0
"803","臺南市玉井區","耳鼻喉科",0
"804","臺南市玉井區","職業醫學科",0
"805","臺南市玉井區","臨床病理科",0
"806","臺南市玉井區","解剖病理科",0
"807","臺南市玉井區","針灸科",0
"808","臺南市玉井區","麻醉科",0
"809","臺南市玉井區","齒顎矯正科",0
"810","臺南市白河區","中醫兒科",0
"811","臺南市白河區","中醫內科",0
"812","臺南市白河區","中醫外科",0
"813","臺南市白河區","中醫婦科",0
"814","臺南市白河區","中醫眼科",0
"815","臺南市白河區","傷科",0
"816","臺南市白河區","其他",0
"817","臺南市白河區","口腔病理科",0
"818","臺南市白河區","口腔顏面外科",0
"819","臺南市白河區","外科",0
"820","臺南市白河區","婦產科",0
"821","臺南市白河區","急診學學科",0
"822","臺南市白河區","放射線核醫科.停發.",0
"823","臺南市白河區","放射腫瘤科",0
"824","臺南市白河區","放射診斷科",0
"825","臺南市白河區","整形外科",0
"826","臺南市白河區","核子醫學科",0
"827","臺南市白河區","泌尿科",0
"828","臺南市白河區","痔科",0
"829","臺南市白河區","皮膚科",0
"830","臺南市白河區","神經外科",0
"831","臺南市白河區","神經科",0
"832","臺南市白河區","耳鼻喉科",0
"833","臺南市白河區","職業醫學科",0
"834","臺南市白河區","臨床病理科",0
"835","臺南市白河區","解剖病理科",0
"836","臺南市白河區","針灸科",0
"837","臺南市白河區","骨科",0
"838","臺南市白河區","麻醉科",0
"839","臺南市白河區","齒顎矯正科",0
"840","臺南市西港區","中醫兒科",0
"841","臺南市西港區","中醫內科",0
"842","臺南市西港區","中醫外科",0
"843","臺南市西港區","中醫婦科",0
"844","臺南市西港區","中醫眼科",0
"845","臺南市西港區","傷科",0
"846","臺南市西港區","兒科",0
"847","臺南市西港區","其他",0
"848","臺南市西港區","口腔病理科",0
"849","臺南市西港區","口腔顏面外科",0
"850","臺南市西港區","外科",0
"851","臺南市西港區","婦產科",0
"852","臺南市西港區","復健科",0
"853","臺南市西港區","急診學學科",0
"854","臺南市西港區","放射線核醫科.停發.",0
"855","臺南市西港區","放射腫瘤科",0
"856","臺南市西港區","放射診斷科",0
"857","臺南市西港區","整形外科",0
"858","臺南市西港區","核子醫學科",0
"859","臺南市西港區","泌尿科",0
"860","臺南市西港區","痔科",0
"861","臺南市西港區","皮膚科",0
"862","臺南市西港區","眼科",0
"863","臺南市西港區","神經外科",0
"864","臺南市西港區","神經科",0
"865","臺南市西港區","精神科",0
"866","臺南市西港區","耳鼻喉科",0
"867","臺南市西港區","職業醫學科",0
"868","臺南市西港區","臨床病理科",0
"869","臺南市西港區","解剖病理科",0
"870","臺南市西港區","針灸科",0
"871","臺南市西港區","骨科",0
"872","臺南市西港區","麻醉科",0
"873","臺南市西港區","齒顎矯正科",0
"874","臺南市關廟區","中醫兒科",0
"875","臺南市關廟區","中醫內科",0
"876","臺南市關廟區","中醫外科",0
"877","臺南市關廟區","中醫婦科",0
"878","臺南市關廟區","中醫眼科",0
"879","臺南市關廟區","傷科",0
"880","臺南市關廟區","其他",0
"881","臺南市關廟區","口腔病理科",0
"882","臺南市關廟區","口腔顏面外科",0
"883","臺南市關廟區","外科",0
"884","臺南市關廟區","婦產科",0
"885","臺南市關廟區","復健科",0
"886","臺南市關廟區","急診學學科",0
"887","臺南市關廟區","放射線核醫科.停發.",0
"888","臺南市關廟區","放射腫瘤科",0
"889","臺南市關廟區","放射診斷科",0
"890","臺南市關廟區","整形外科",0
"891","臺南市關廟區","核子醫學科",0
"892","臺南市關廟區","泌尿科",0
"893","臺南市關廟區","痔科",0
"894","臺南市關廟區","皮膚科",0
"895","臺南市關廟區","神經外科",0
"896","臺南市關廟區","神經科",0
"897","臺南市關廟區","精神科",0
"898","臺南市關廟區","職業醫學科",0
"899","臺南市關廟區","臨床病理科",0
"900","臺南市關廟區","解剖病理科",0
"901","臺南市關廟區","針灸科",0
"902","臺南市關廟區","麻醉科",0
"903","臺南市關廟區","齒顎矯正科",0
"904","臺南市鹽水區","中醫兒科",0
"905","臺南市鹽水區","中醫內科",0
"906","臺南市鹽水區","中醫外科",0
"907","臺南市鹽水區","中醫婦科",0
"908","臺南市鹽水區","中醫眼科",0
"909","臺南市鹽水區","傷科",0
"910","臺南市鹽水區","內科",0
"911","臺南市鹽水區","其他",0
"912","臺南市鹽水區","口腔病理科",0
"913","臺南市鹽水區","口腔顏面外科",0
"914","臺南市鹽水區","外科",0
"915","臺南市鹽水區","婦產科",0
"916","臺南市鹽水區","復健科",0
"917","臺南市鹽水區","急診學學科",0
"918","臺南市鹽水區","放射線核醫科.停發.",0
"919","臺南市鹽水區","放射腫瘤科",0
"920","臺南市鹽水區","放射診斷科",0
"921","臺南市鹽水區","整形外科",0
"922","臺南市鹽水區","核子醫學科",0
"923","臺南市鹽水區","泌尿科",0
"924","臺南市鹽水區","痔科",0
"925","臺南市鹽水區","皮膚科",0
"926","臺南市鹽水區","神經外科",0
"927","臺南市鹽水區","精神科",0
"928","臺南市鹽水區","耳鼻喉科",0
"929","臺南市鹽水區","職業醫學科",0
"930","臺南市鹽水區","臨床病理科",0
"931","臺南市鹽水區","解剖病理科",0
"932","臺南市鹽水區","針灸科",0
"933","臺南市鹽水區","麻醉科",0
"934","臺南市鹽水區","齒顎矯正科",0
"935","臺南市麻豆區","中醫兒科",0
"936","臺南市麻豆區","中醫內科",0
"937","臺南市麻豆區","中醫外科",0
"938","臺南市麻豆區","中醫婦科",0
"939","臺南市麻豆區","中醫眼科",0
"940","臺南市麻豆區","傷科",0
"941","臺南市麻豆區","其他",0
"942","臺南市麻豆區","口腔病理科",0
"943","臺南市麻豆區","口腔顏面外科",0
"944","臺南市麻豆區","放射線核醫科.停發.",0
"945","臺南市麻豆區","放射腫瘤科",0
"946","臺南市麻豆區","核子醫學科",0
"947","臺南市麻豆區","痔科",0
"948","臺南市麻豆區","臨床病理科",0
"949","臺南市麻豆區","針灸科",0
"950","臺南市麻豆區","齒顎矯正科",0
"951","臺南市龍崎區","中醫",0
"952","臺南市龍崎區","中醫一般科",0
"953","臺南市龍崎區","中醫兒科",0
"954","臺南市龍崎區","中醫內科",0
"955","臺南市龍崎區","中醫外科",0
"956","臺南市龍崎區","中醫婦科",0
"957","臺南市龍崎區","中醫眼科",0
"958","臺南市龍崎區","傷科",0
"959","臺南市龍崎區","兒科",0
"960","臺南市龍崎區","內科",0
"961","臺南市龍崎區","其他",0
"962","臺南市龍崎區","口腔病理科",0
"963","臺南市龍崎區","口腔顏面外科",0
"964","臺南市龍崎區","外科",0
"965","臺南市龍崎區","婦產科",0
"966","臺南市龍崎區","復健科",0
"967","臺南市龍崎區","急診學學科",0
"968","臺南市龍崎區","放射線核醫科.停發.",0
"969","臺南市龍崎區","放射腫瘤科",0
"970","臺南市龍崎區","放射診斷科",0
"971","臺南市龍崎區","整形外科",0
"972","臺南市龍崎區","核子醫學科",0
"973","臺南市龍崎區","泌尿科",0
"974","臺南市龍崎區","牙科",0
"975","臺南市龍崎區","牙科一般科",0
"976","臺南市龍崎區","痔科",0
"977","臺南市龍崎區","皮膚科",0
"978","臺南市龍崎區","眼科",0
"979","臺南市龍崎區","神經外科",0
"980","臺南市龍崎區","神經科",0
"981","臺南市龍崎區","精神科",0
"982","臺南市龍崎區","耳鼻喉科",0
"983","臺南市龍崎區","職業醫學科",0
"984","臺南市龍崎區","臨床病理科",0
"985","臺南市龍崎區","西醫一般科",0
"986","臺南市龍崎區","解剖病理科",0
"987","臺南市龍崎區","針灸科",0
"988","臺南市龍崎區","骨科",0
"989","臺南市龍崎區","麻醉科",0
"990","臺南市龍崎區","齒顎矯正科",0
