"","行政區","主治科別","count"
"731","臺南市將軍區","職業醫學科",0
"732","臺南市將軍區","臨床病理科",0
"733","臺南市將軍區","西醫一般科",4
"734","臺南市將軍區","解剖病理科",0
"735","臺南市將軍區","針灸科",0
"736","臺南市將軍區","骨科",0
"737","臺南市將軍區","麻醉科",0
"738","臺南市將軍區","齒顎矯正科",0
"739","臺南市山上區","中醫",1
"740","臺南市山上區","中醫一般科",1
"741","臺南市山上區","中醫兒科",0
"742","臺南市山上區","中醫內科",0
"743","臺南市山上區","中醫外科",0
"744","臺南市山上區","中醫婦科",0
"745","臺南市山上區","中醫眼科",0
"746","臺南市山上區","傷科",0
"747","臺南市山上區","兒科",0
"748","臺南市山上區","內科",0
"749","臺南市山上區","其他",0
"750","臺南市山上區","口腔病理科",0
"751","臺南市山上區","口腔顏面外科",0
"752","臺南市山上區","外科",0
"753","臺南市山上區","婦產科",0
"754","臺南市山上區","家庭醫學科",1
"755","臺南市山上區","復健科",0
"756","臺南市山上區","急診學學科",0
"757","臺南市山上區","放射線核醫科.停發.",0
"758","臺南市山上區","放射腫瘤科",0
"759","臺南市山上區","放射診斷科",0
"760","臺南市山上區","整形外科",0
"761","臺南市山上區","核子醫學科",0
"762","臺南市山上區","泌尿科",0
"763","臺南市山上區","牙科",0
"764","臺南市山上區","牙科一般科",0
"765","臺南市山上區","痔科",0
"766","臺南市山上區","皮膚科",0
"767","臺南市山上區","眼科",0
"768","臺南市山上區","神經外科",0
"769","臺南市山上區","神經科",0
"770","臺南市山上區","精神科",0
"771","臺南市山上區","耳鼻喉科",0
"772","臺南市山上區","職業醫學科",0
"773","臺南市山上區","臨床病理科",0
"774","臺南市山上區","西醫一般科",1
"775","臺南市山上區","解剖病理科",0
"776","臺南市山上區","針灸科",0
"777","臺南市山上區","骨科",0
"778","臺南市山上區","麻醉科",0
"779","臺南市山上區","齒顎矯正科",0
"780","臺南市左鎮區","中醫",0
"781","臺南市左鎮區","中醫一般科",0
"782","臺南市左鎮區","中醫兒科",0
"783","臺南市左鎮區","中醫內科",0
"784","臺南市左鎮區","中醫外科",0
"785","臺南市左鎮區","中醫婦科",0
"786","臺南市左鎮區","中醫眼科",0
"787","臺南市左鎮區","傷科",0
"788","臺南市左鎮區","兒科",0
"789","臺南市左鎮區","內科",0
"790","臺南市左鎮區","其他",0
"791","臺南市左鎮區","口腔病理科",0
"792","臺南市左鎮區","口腔顏面外科",0
"793","臺南市左鎮區","外科",0
"794","臺南市左鎮區","婦產科",0
"795","臺南市左鎮區","家庭醫學科",1
"796","臺南市左鎮區","復健科",0
"797","臺南市左鎮區","急診學學科",0
"798","臺南市左鎮區","放射線核醫科.停發.",0
"799","臺南市左鎮區","放射腫瘤科",0
"800","臺南市左鎮區","放射診斷科",0
"801","臺南市左鎮區","整形外科",0
"802","臺南市左鎮區","核子醫學科",0
"803","臺南市左鎮區","泌尿科",0
"804","臺南市左鎮區","牙科",0
"805","臺南市左鎮區","牙科一般科",0
"806","臺南市左鎮區","痔科",0
"807","臺南市左鎮區","皮膚科",0
"808","臺南市左鎮區","眼科",0
"809","臺南市左鎮區","神經外科",0
"810","臺南市左鎮區","神經科",0
"811","臺南市左鎮區","精神科",0
"812","臺南市左鎮區","耳鼻喉科",0
"813","臺南市左鎮區","職業醫學科",0
"814","臺南市左鎮區","臨床病理科",0
"815","臺南市左鎮區","西醫一般科",1
"816","臺南市左鎮區","解剖病理科",0
"817","臺南市左鎮區","針灸科",0
"818","臺南市左鎮區","骨科",0
"819","臺南市左鎮區","麻醉科",0
"820","臺南市左鎮區","齒顎矯正科",0
"821","臺南市後壁區","中醫",0
"822","臺南市後壁區","中醫一般科",0
"823","臺南市後壁區","中醫兒科",0
"824","臺南市後壁區","中醫內科",0
"825","臺南市後壁區","中醫外科",0
"826","臺南市後壁區","中醫婦科",0
"827","臺南市後壁區","中醫眼科",0
"828","臺南市後壁區","傷科",0
"829","臺南市後壁區","兒科",0
"830","臺南市後壁區","內科",0
"831","臺南市後壁區","其他",0
"832","臺南市後壁區","口腔病理科",0
"833","臺南市後壁區","口腔顏面外科",0
"834","臺南市後壁區","外科",1
"835","臺南市後壁區","婦產科",0
"836","臺南市後壁區","家庭醫學科",3
"837","臺南市後壁區","復健科",0
"838","臺南市後壁區","急診學學科",0
"839","臺南市後壁區","放射線核醫科.停發.",0
"840","臺南市後壁區","放射腫瘤科",0
"841","臺南市後壁區","放射診斷科",0
"842","臺南市後壁區","整形外科",0
"843","臺南市後壁區","核子醫學科",0
"844","臺南市後壁區","泌尿科",0
"845","臺南市後壁區","牙科",2
"846","臺南市後壁區","牙科一般科",2
"847","臺南市後壁區","痔科",0
"848","臺南市後壁區","皮膚科",0
"849","臺南市後壁區","眼科",0
"850","臺南市後壁區","神經外科",0
"851","臺南市後壁區","神經科",0
"852","臺南市後壁區","精神科",0
"853","臺南市後壁區","耳鼻喉科",0
"854","臺南市後壁區","職業醫學科",0
"855","臺南市後壁區","臨床病理科",0
"856","臺南市後壁區","西醫一般科",4
"857","臺南市後壁區","解剖病理科",0
"858","臺南市後壁區","針灸科",0
"859","臺南市後壁區","骨科",0
"860","臺南市後壁區","麻醉科",0
"861","臺南市後壁區","齒顎矯正科",0
"862","臺南市新化區","中醫",7
"863","臺南市新化區","中醫一般科",7
"864","臺南市新化區","中醫兒科",0
"865","臺南市新化區","中醫內科",0
"866","臺南市新化區","中醫外科",0
"867","臺南市新化區","中醫婦科",0
"868","臺南市新化區","中醫眼科",0
"869","臺南市新化區","傷科",0
"870","臺南市新化區","兒科",4
"871","臺南市新化區","內科",3
"872","臺南市新化區","其他",0
"873","臺南市新化區","口腔病理科",0
"874","臺南市新化區","口腔顏面外科",0
"875","臺南市新化區","外科",2
"876","臺南市新化區","婦產科",2
"877","臺南市新化區","家庭醫學科",5
"878","臺南市新化區","復健科",1
"879","臺南市新化區","急診學學科",1
"880","臺南市新化區","放射線核醫科.停發.",0
"881","臺南市新化區","放射腫瘤科",0
"882","臺南市新化區","放射診斷科",1
"883","臺南市新化區","整形外科",0
"884","臺南市新化區","核子醫學科",0
"885","臺南市新化區","泌尿科",0
"886","臺南市新化區","牙科",9
"887","臺南市新化區","牙科一般科",9
"888","臺南市新化區","痔科",0
"889","臺南市新化區","皮膚科",0
"890","臺南市新化區","眼科",2
"891","臺南市新化區","神經外科",0
"892","臺南市新化區","神經科",0
"893","臺南市新化區","精神科",2
"894","臺南市新化區","耳鼻喉科",2
"895","臺南市新化區","職業醫學科",0
"896","臺南市新化區","臨床病理科",0
"897","臺南市新化區","西醫一般科",3
"898","臺南市新化區","解剖病理科",0
"899","臺南市新化區","針灸科",0
"900","臺南市新化區","骨科",4
"901","臺南市新化區","麻醉科",1
"902","臺南市新化區","齒顎矯正科",0
"903","臺南市新市區","中醫",8
"904","臺南市新市區","中醫一般科",8
"905","臺南市新市區","中醫兒科",0
"906","臺南市新市區","中醫內科",0
"907","臺南市新市區","中醫外科",0
"908","臺南市新市區","中醫婦科",0
"909","臺南市新市區","中醫眼科",0
"910","臺南市新市區","傷科",0
"911","臺南市新市區","兒科",3
"912","臺南市新市區","內科",1
"913","臺南市新市區","其他",0
"914","臺南市新市區","口腔病理科",0
"915","臺南市新市區","口腔顏面外科",0
"916","臺南市新市區","外科",1
"917","臺南市新市區","婦產科",1
"918","臺南市新市區","家庭醫學科",4
"919","臺南市新市區","復健科",0
"920","臺南市新市區","急診學學科",0
"921","臺南市新市區","放射線核醫科.停發.",0
"922","臺南市新市區","放射腫瘤科",0
"923","臺南市新市區","放射診斷科",0
"924","臺南市新市區","整形外科",0
"925","臺南市新市區","核子醫學科",0
"926","臺南市新市區","泌尿科",1
"927","臺南市新市區","牙科",8
"928","臺南市新市區","牙科一般科",8
"929","臺南市新市區","痔科",0
"930","臺南市新市區","皮膚科",0
"931","臺南市新市區","眼科",1
"932","臺南市新市區","神經外科",0
"933","臺南市新市區","神經科",0
"934","臺南市新市區","精神科",1
"935","臺南市新市區","耳鼻喉科",1
"936","臺南市新市區","職業醫學科",1
"937","臺南市新市區","臨床病理科",0
"938","臺南市新市區","西醫一般科",5
"939","臺南市新市區","解剖病理科",0
"940","臺南市新市區","針灸科",0
"941","臺南市新市區","骨科",1
"942","臺南市新市區","麻醉科",0
"943","臺南市新市區","齒顎矯正科",0
"944","臺南市新營區","中醫",14
"945","臺南市新營區","中醫一般科",14
"946","臺南市新營區","中醫兒科",0
"947","臺南市新營區","中醫內科",0
"948","臺南市新營區","中醫外科",0
"949","臺南市新營區","中醫婦科",0
"950","臺南市新營區","中醫眼科",0
"951","臺南市新營區","傷科",0
"952","臺南市新營區","兒科",13
"953","臺南市新營區","內科",18
"954","臺南市新營區","其他",0
"955","臺南市新營區","口腔病理科",0
"956","臺南市新營區","口腔顏面外科",0
"957","臺南市新營區","外科",6
"958","臺南市新營區","婦產科",9
"959","臺南市新營區","家庭醫學科",13
"960","臺南市新營區","復健科",5
"961","臺南市新營區","急診學學科",1
"962","臺南市新營區","放射線核醫科.停發.",0
"963","臺南市新營區","放射腫瘤科",0
"964","臺南市新營區","放射診斷科",2
"965","臺南市新營區","整形外科",0
"966","臺南市新營區","核子醫學科",0
"967","臺南市新營區","泌尿科",3
"968","臺南市新營區","牙科",33
"969","臺南市新營區","牙科一般科",32
"970","臺南市新營區","痔科",0
"971","臺南市新營區","皮膚科",3
"972","臺南市新營區","眼科",6
"973","臺南市新營區","神經外科",0
"974","臺南市新營區","神經科",3
"975","臺南市新營區","精神科",2
"976","臺南市新營區","耳鼻喉科",4
"977","臺南市新營區","職業醫學科",0
"978","臺南市新營區","臨床病理科",0
"979","臺南市新營區","西醫一般科",9
"980","臺南市新營區","解剖病理科",0
"981","臺南市新營區","針灸科",0
"982","臺南市新營區","骨科",6
"983","臺南市新營區","麻醉科",1
"984","臺南市新營區","齒顎矯正科",0
"985","臺南市東區","中醫",70
"986","臺南市東區","中醫一般科",66
"987","臺南市東區","中醫兒科",5
"988","臺南市東區","中醫內科",11
"989","臺南市東區","中醫外科",4
"990","臺南市東區","中醫婦科",7
"991","臺南市東區","中醫眼科",4
"992","臺南市東區","傷科",6
"993","臺南市東區","兒科",21
"994","臺南市東區","內科",27
"995","臺南市東區","其他",0
"996","臺南市東區","口腔病理科",0
"997","臺南市東區","口腔顏面外科",0
"998","臺南市東區","外科",7
"999","臺南市東區","婦產科",11
"1000","臺南市東區","家庭醫學科",14
"1001","臺南市東區","復健科",12
"1002","臺南市東區","急診學學科",2
"1003","臺南市東區","放射線核醫科.停發.",0
"1004","臺南市東區","放射腫瘤科",1
"1005","臺南市東區","放射診斷科",3
"1006","臺南市東區","整形外科",8
"1007","臺南市東區","核子醫學科",1
"1008","臺南市東區","泌尿科",6
"1009","臺南市東區","牙科",112
"1010","臺南市東區","牙科一般科",112
"1011","臺南市東區","痔科",4
"1012","臺南市東區","皮膚科",12
"1013","臺南市東區","眼科",14
"1014","臺南市東區","神經外科",2
"1015","臺南市東區","神經科",6
"1016","臺南市東區","精神科",9
"1017","臺南市東區","耳鼻喉科",16
"1018","臺南市東區","職業醫學科",2
"1019","臺南市東區","臨床病理科",0
"1020","臺南市東區","西醫一般科",18
"1021","臺南市東區","解剖病理科",2
"1022","臺南市東區","針灸科",5
"1023","臺南市東區","骨科",9
"1024","臺南市東區","麻醉科",3
"1025","臺南市東區","齒顎矯正科",0
"1026","臺南市東山區","中醫",0
"1027","臺南市東山區","中醫一般科",0
"1028","臺南市東山區","中醫兒科",0
"1029","臺南市東山區","中醫內科",0
"1030","臺南市東山區","中醫外科",0
"1031","臺南市東山區","中醫婦科",0
"1032","臺南市東山區","中醫眼科",0
"1033","臺南市東山區","傷科",0
"1034","臺南市東山區","兒科",1
"1035","臺南市東山區","內科",2
"1036","臺南市東山區","其他",0
"1037","臺南市東山區","口腔病理科",0
"1038","臺南市東山區","口腔顏面外科",0
"1039","臺南市東山區","外科",0
"1040","臺南市東山區","婦產科",0
"1041","臺南市東山區","家庭醫學科",2
"1042","臺南市東山區","復健科",0
"1043","臺南市東山區","急診學學科",0
"1044","臺南市東山區","放射線核醫科.停發.",0
"1045","臺南市東山區","放射腫瘤科",0
"1046","臺南市東山區","放射診斷科",0
"1047","臺南市東山區","整形外科",0
"1048","臺南市東山區","核子醫學科",0
"1049","臺南市東山區","泌尿科",0
"1050","臺南市東山區","牙科",1
"1051","臺南市東山區","牙科一般科",1
"1052","臺南市東山區","痔科",0
"1053","臺南市東山區","皮膚科",0
"1054","臺南市東山區","眼科",0
"1055","臺南市東山區","神經外科",0
"1056","臺南市東山區","神經科",0
"1057","臺南市東山區","精神科",0
"1058","臺南市東山區","耳鼻喉科",0
"1059","臺南市東山區","職業醫學科",0
"1060","臺南市東山區","臨床病理科",0
"1061","臺南市東山區","西醫一般科",2
"1062","臺南市東山區","解剖病理科",0
"1063","臺南市東山區","針灸科",0
"1064","臺南市東山區","骨科",0
"1065","臺南市東山區","麻醉科",0
"1066","臺南市東山區","齒顎矯正科",0
"1067","臺南市柳營區","中醫",1
"1068","臺南市柳營區","中醫一般科",1
"1069","臺南市柳營區","中醫兒科",0
"1070","臺南市柳營區","中醫內科",0
"1071","臺南市柳營區","中醫外科",0
"1072","臺南市柳營區","中醫婦科",0
"1073","臺南市柳營區","中醫眼科",0
"1074","臺南市柳營區","傷科",0
"1075","臺南市柳營區","兒科",1
"1076","臺南市柳營區","內科",1
"1077","臺南市柳營區","其他",0
"1078","臺南市柳營區","口腔病理科",0
"1079","臺南市柳營區","口腔顏面外科",0
"1080","臺南市柳營區","外科",1
"1081","臺南市柳營區","婦產科",1
"1082","臺南市柳營區","家庭醫學科",3
"1083","臺南市柳營區","復健科",1
"1084","臺南市柳營區","急診學學科",1
"1085","臺南市柳營區","放射線核醫科.停發.",0
"1086","臺南市柳營區","放射腫瘤科",1
"1087","臺南市柳營區","放射診斷科",1
"1088","臺南市柳營區","整形外科",1
"1089","臺南市柳營區","核子醫學科",1
"1090","臺南市柳營區","泌尿科",1
"1091","臺南市柳營區","牙科",2
"1092","臺南市柳營區","牙科一般科",2
"1093","臺南市柳營區","痔科",0
"1094","臺南市柳營區","皮膚科",0
"1095","臺南市柳營區","眼科",1
"1096","臺南市柳營區","神經外科",1
"1097","臺南市柳營區","神經科",1
"1098","臺南市柳營區","精神科",1
"1099","臺南市柳營區","耳鼻喉科",1
"1100","臺南市柳營區","職業醫學科",1
"1101","臺南市柳營區","臨床病理科",0
"1102","臺南市柳營區","西醫一般科",2
"1103","臺南市柳營區","解剖病理科",1
"1104","臺南市柳營區","針灸科",0
"1105","臺南市柳營區","骨科",1
"1106","臺南市柳營區","麻醉科",1
"1107","臺南市柳營區","齒顎矯正科",0
"1108","臺南市楠西區","中醫",1
"1109","臺南市楠西區","中醫一般科",1
"1110","臺南市楠西區","中醫兒科",0
"1111","臺南市楠西區","中醫內科",0
"1112","臺南市楠西區","中醫外科",0
"1113","臺南市楠西區","中醫婦科",0
"1114","臺南市楠西區","中醫眼科",0
"1115","臺南市楠西區","傷科",0
"1116","臺南市楠西區","兒科",0
"1117","臺南市楠西區","內科",0
"1118","臺南市楠西區","其他",0
"1119","臺南市楠西區","口腔病理科",0
"1120","臺南市楠西區","口腔顏面外科",0
"1121","臺南市楠西區","外科",0
"1122","臺南市楠西區","婦產科",1
"1123","臺南市楠西區","家庭醫學科",1
"1124","臺南市楠西區","復健科",0
"1125","臺南市楠西區","急診學學科",0
"1126","臺南市楠西區","放射線核醫科.停發.",0
"1127","臺南市楠西區","放射腫瘤科",0
"1128","臺南市楠西區","放射診斷科",0
"1129","臺南市楠西區","整形外科",0
"1130","臺南市楠西區","核子醫學科",0
"1131","臺南市楠西區","泌尿科",0
"1132","臺南市楠西區","牙科",1
"1133","臺南市楠西區","牙科一般科",1
"1134","臺南市楠西區","痔科",0
"1135","臺南市楠西區","皮膚科",0
"1136","臺南市楠西區","眼科",0
"1137","臺南市楠西區","神經外科",0
"1138","臺南市楠西區","神經科",0
"1139","臺南市楠西區","精神科",0
"1140","臺南市楠西區","耳鼻喉科",0
"1141","臺南市楠西區","職業醫學科",0
"1142","臺南市楠西區","臨床病理科",0
"1143","臺南市楠西區","西醫一般科",1
"1144","臺南市楠西區","解剖病理科",0
"1145","臺南市楠西區","針灸科",0
"1146","臺南市楠西區","骨科",0
"1147","臺南市楠西區","麻醉科",0
"1148","臺南市楠西區","齒顎矯正科",0
"1149","臺南市歸仁區","中醫",9
"1150","臺南市歸仁區","中醫一般科",9
"1151","臺南市歸仁區","中醫兒科",0
"1152","臺南市歸仁區","中醫內科",0
"1153","臺南市歸仁區","中醫外科",0
"1154","臺南市歸仁區","中醫婦科",0
"1155","臺南市歸仁區","中醫眼科",0
"1156","臺南市歸仁區","傷科",0
"1157","臺南市歸仁區","兒科",2
"1158","臺南市歸仁區","內科",3
"1159","臺南市歸仁區","其他",0
"1160","臺南市歸仁區","口腔病理科",0
"1161","臺南市歸仁區","口腔顏面外科",0
"1162","臺南市歸仁區","外科",3
"1163","臺南市歸仁區","婦產科",2
"1164","臺南市歸仁區","家庭醫學科",7
"1165","臺南市歸仁區","復健科",1
"1166","臺南市歸仁區","急診學學科",0
"1167","臺南市歸仁區","放射線核醫科.停發.",0
"1168","臺南市歸仁區","放射腫瘤科",0
"1169","臺南市歸仁區","放射診斷科",0
"1170","臺南市歸仁區","整形外科",0
"1171","臺南市歸仁區","核子醫學科",0
"1172","臺南市歸仁區","泌尿科",1
"1173","臺南市歸仁區","牙科",14
"1174","臺南市歸仁區","牙科一般科",14
"1175","臺南市歸仁區","痔科",0
"1176","臺南市歸仁區","皮膚科",3
"1177","臺南市歸仁區","眼科",3
"1178","臺南市歸仁區","神經外科",0
"1179","臺南市歸仁區","神經科",0
"1180","臺南市歸仁區","精神科",1
"1181","臺南市歸仁區","耳鼻喉科",5
"1182","臺南市歸仁區","職業醫學科",0
"1183","臺南市歸仁區","臨床病理科",0
"1184","臺南市歸仁區","西醫一般科",4
"1185","臺南市歸仁區","解剖病理科",0
"1186","臺南市歸仁區","針灸科",0
"1187","臺南市歸仁區","骨科",4
"1188","臺南市歸仁區","麻醉科",0
"1189","臺南市歸仁區","齒顎矯正科",0
"1190","臺南市永康區","中醫",48
"1191","臺南市永康區","中醫一般科",48
"1192","臺南市永康區","中醫兒科",0
"1193","臺南市永康區","中醫內科",0
"1194","臺南市永康區","中醫外科",0
"1195","臺南市永康區","中醫婦科",0
"1196","臺南市永康區","中醫眼科",0
"1197","臺南市永康區","傷科",0
"1198","臺南市永康區","兒科",16
"1199","臺南市永康區","內科",24
"1200","臺南市永康區","其他",0
"1201","臺南市永康區","口腔病理科",0
"1202","臺南市永康區","口腔顏面外科",0
"1203","臺南市永康區","外科",15
"1204","臺南市永康區","婦產科",11
"1205","臺南市永康區","家庭醫學科",18
"1206","臺南市永康區","復健科",6
"1207","臺南市永康區","急診學學科",2
"1208","臺南市永康區","放射線核醫科.停發.",0
"1209","臺南市永康區","放射腫瘤科",1
"1210","臺南市永康區","放射診斷科",3
"1211","臺南市永康區","整形外科",1
"1212","臺南市永康區","核子醫學科",1
"1213","臺南市永康區","泌尿科",3
"1214","臺南市永康區","牙科",74
"1215","臺南市永康區","牙科一般科",74
"1216","臺南市永康區","痔科",0
"1217","臺南市永康區","皮膚科",7
"1218","臺南市永康區","眼科",10
"1219","臺南市永康區","神經外科",3
"1220","臺南市永康區","神經科",3
"1221","臺南市永康區","精神科",8
"1222","臺南市永康區","耳鼻喉科",15
"1223","臺南市永康區","職業醫學科",1
"1224","臺南市永康區","臨床病理科",1
"1225","臺南市永康區","西醫一般科",21
"1226","臺南市永康區","解剖病理科",1
"1227","臺南市永康區","針灸科",0
"1228","臺南市永康區","骨科",8
"1229","臺南市永康區","麻醉科",3
"1230","臺南市永康區","齒顎矯正科",0
"1231","臺南市玉井區","中醫",1
"1232","臺南市玉井區","中醫一般科",1
"1233","臺南市玉井區","中醫兒科",0
"1234","臺南市玉井區","中醫內科",0
"1235","臺南市玉井區","中醫外科",0
"1236","臺南市玉井區","中醫婦科",0
"1237","臺南市玉井區","中醫眼科",0
"1238","臺南市玉井區","傷科",0
"1239","臺南市玉井區","兒科",0
"1240","臺南市玉井區","內科",0
"1241","臺南市玉井區","其他",0
"1242","臺南市玉井區","口腔病理科",0
"1243","臺南市玉井區","口腔顏面外科",0
"1244","臺南市玉井區","外科",0
"1245","臺南市玉井區","婦產科",0
"1246","臺南市玉井區","家庭醫學科",0
"1247","臺南市玉井區","復健科",0
"1248","臺南市玉井區","急診學學科",0
"1249","臺南市玉井區","放射線核醫科.停發.",0
"1250","臺南市玉井區","放射腫瘤科",0
"1251","臺南市玉井區","放射診斷科",0
"1252","臺南市玉井區","整形外科",0
"1253","臺南市玉井區","核子醫學科",0
"1254","臺南市玉井區","泌尿科",0
"1255","臺南市玉井區","牙科",2
"1256","臺南市玉井區","牙科一般科",2
"1257","臺南市玉井區","痔科",0
"1258","臺南市玉井區","皮膚科",0
"1259","臺南市玉井區","眼科",1
"1260","臺南市玉井區","神經外科",0
"1261","臺南市玉井區","神經科",0
"1262","臺南市玉井區","精神科",0
"1263","臺南市玉井區","耳鼻喉科",0
"1264","臺南市玉井區","職業醫學科",0
"1265","臺南市玉井區","臨床病理科",0
"1266","臺南市玉井區","西醫一般科",5
"1267","臺南市玉井區","解剖病理科",0
"1268","臺南市玉井區","針灸科",0
"1269","臺南市玉井區","骨科",1
"1270","臺南市玉井區","麻醉科",0
"1271","臺南市玉井區","齒顎矯正科",0
"1272","臺南市白河區","中醫",3
"1273","臺南市白河區","中醫一般科",3
"1274","臺南市白河區","中醫兒科",0
"1275","臺南市白河區","中醫內科",0
"1276","臺南市白河區","中醫外科",0
"1277","臺南市白河區","中醫婦科",0
"1278","臺南市白河區","中醫眼科",0
"1279","臺南市白河區","傷科",0
"1280","臺南市白河區","兒科",1
"1281","臺南市白河區","內科",4
"1282","臺南市白河區","其他",0
"1283","臺南市白河區","口腔病理科",0
"1284","臺南市白河區","口腔顏面外科",0
"1285","臺南市白河區","外科",0
"1286","臺南市白河區","婦產科",0
"1287","臺南市白河區","家庭醫學科",2
"1288","臺南市白河區","復健科",1
"1289","臺南市白河區","急診學學科",0
"1290","臺南市白河區","放射線核醫科.停發.",0
"1291","臺南市白河區","放射腫瘤科",0
"1292","臺南市白河區","放射診斷科",0
"1293","臺南市白河區","整形外科",0
"1294","臺南市白河區","核子醫學科",0
"1295","臺南市白河區","泌尿科",0
"1296","臺南市白河區","牙科",5
"1297","臺南市白河區","牙科一般科",5
"1298","臺南市白河區","痔科",0
"1299","臺南市白河區","皮膚科",0
"1300","臺南市白河區","眼科",1
"1301","臺南市白河區","神經外科",0
"1302","臺南市白河區","神經科",0
"1303","臺南市白河區","精神科",1
"1304","臺南市白河區","耳鼻喉科",0
"1305","臺南市白河區","職業醫學科",0
"1306","臺南市白河區","臨床病理科",0
"1307","臺南市白河區","西醫一般科",7
"1308","臺南市白河區","解剖病理科",0
"1309","臺南市白河區","針灸科",0
"1310","臺南市白河區","骨科",0
"1311","臺南市白河區","麻醉科",0
"1312","臺南市白河區","齒顎矯正科",0
"1313","臺南市西港區","中醫",1
"1314","臺南市西港區","中醫一般科",1
"1315","臺南市西港區","中醫兒科",0
"1316","臺南市西港區","中醫內科",0
"1317","臺南市西港區","中醫外科",0
"1318","臺南市西港區","中醫婦科",0
"1319","臺南市西港區","中醫眼科",0
"1320","臺南市西港區","傷科",0
"1321","臺南市西港區","兒科",0
"1322","臺南市西港區","內科",2
"1323","臺南市西港區","其他",0
"1324","臺南市西港區","口腔病理科",0
"1325","臺南市西港區","口腔顏面外科",0
"1326","臺南市西港區","外科",0
"1327","臺南市西港區","婦產科",0
"1328","臺南市西港區","家庭醫學科",2
"1329","臺南市西港區","復健科",0
"1330","臺南市西港區","急診學學科",0
"1331","臺南市西港區","放射線核醫科.停發.",0
"1332","臺南市西港區","放射腫瘤科",0
"1333","臺南市西港區","放射診斷科",0
"1334","臺南市西港區","整形外科",0
"1335","臺南市西港區","核子醫學科",0
"1336","臺南市西港區","泌尿科",0
"1337","臺南市西港區","牙科",2
"1338","臺南市西港區","牙科一般科",2
"1339","臺南市西港區","痔科",0
"1340","臺南市西港區","皮膚科",0
"1341","臺南市西港區","眼科",0
"1342","臺南市西港區","神經外科",0
"1343","臺南市西港區","神經科",0
"1344","臺南市西港區","精神科",0
"1345","臺南市西港區","耳鼻喉科",0
"1346","臺南市西港區","職業醫學科",0
"1347","臺南市西港區","臨床病理科",0
"1348","臺南市西港區","西醫一般科",2
"1349","臺南市西港區","解剖病理科",0
"1350","臺南市西港區","針灸科",0
"1351","臺南市西港區","骨科",0
"1352","臺南市西港區","麻醉科",0
"1353","臺南市西港區","齒顎矯正科",0
"1354","臺南市關廟區","中醫",6
"1355","臺南市關廟區","中醫一般科",6
"1356","臺南市關廟區","中醫兒科",0
"1357","臺南市關廟區","中醫內科",0
"1358","臺南市關廟區","中醫外科",0
"1359","臺南市關廟區","中醫婦科",0
"1360","臺南市關廟區","中醫眼科",0
"1361","臺南市關廟區","傷科",0
"1362","臺南市關廟區","兒科",1
"1363","臺南市關廟區","內科",3
"1364","臺南市關廟區","其他",0
"1365","臺南市關廟區","口腔病理科",0
"1366","臺南市關廟區","口腔顏面外科",0
"1367","臺南市關廟區","外科",0
"1368","臺南市關廟區","婦產科",0
"1369","臺南市關廟區","家庭醫學科",4
"1370","臺南市關廟區","復健科",0
"1371","臺南市關廟區","急診學學科",0
"1372","臺南市關廟區","放射線核醫科.停發.",0
"1373","臺南市關廟區","放射腫瘤科",0
"1374","臺南市關廟區","放射診斷科",0
"1375","臺南市關廟區","整形外科",0
"1376","臺南市關廟區","核子醫學科",0
"1377","臺南市關廟區","泌尿科",0
"1378","臺南市關廟區","牙科",3
"1379","臺南市關廟區","牙科一般科",3
"1380","臺南市關廟區","痔科",0
"1381","臺南市關廟區","皮膚科",0
"1382","臺南市關廟區","眼科",1
"1383","臺南市關廟區","神經外科",0
"1384","臺南市關廟區","神經科",0
"1385","臺南市關廟區","精神科",0
"1386","臺南市關廟區","耳鼻喉科",1
"1387","臺南市關廟區","職業醫學科",0
"1388","臺南市關廟區","臨床病理科",0
"1389","臺南市關廟區","西醫一般科",3
"1390","臺南市關廟區","解剖病理科",0
"1391","臺南市關廟區","針灸科",0
"1392","臺南市關廟區","骨科",1
"1393","臺南市關廟區","麻醉科",0
"1394","臺南市關廟區","齒顎矯正科",0
"1395","臺南市鹽水區","中醫",2
"1396","臺南市鹽水區","中醫一般科",2
"1397","臺南市鹽水區","中醫兒科",0
"1398","臺南市鹽水區","中醫內科",0
"1399","臺南市鹽水區","中醫外科",0
"1400","臺南市鹽水區","中醫婦科",0
"1401","臺南市鹽水區","中醫眼科",0
"1402","臺南市鹽水區","傷科",0
"1403","臺南市鹽水區","兒科",2
"1404","臺南市鹽水區","內科",0
"1405","臺南市鹽水區","其他",0
"1406","臺南市鹽水區","口腔病理科",0
"1407","臺南市鹽水區","口腔顏面外科",0
"1408","臺南市鹽水區","外科",0
"1409","臺南市鹽水區","婦產科",0
"1410","臺南市鹽水區","家庭醫學科",1
"1411","臺南市鹽水區","復健科",0
"1412","臺南市鹽水區","急診學學科",0
"1413","臺南市鹽水區","放射線核醫科.停發.",0
"1414","臺南市鹽水區","放射腫瘤科",0
"1415","臺南市鹽水區","放射診斷科",0
"1416","臺南市鹽水區","整形外科",0
"1417","臺南市鹽水區","核子醫學科",0
"1418","臺南市鹽水區","泌尿科",0
"1419","臺南市鹽水區","牙科",4
"1420","臺南市鹽水區","牙科一般科",4
"1421","臺南市鹽水區","痔科",0
"1422","臺南市鹽水區","皮膚科",0
"1423","臺南市鹽水區","眼科",1
